timestamp, lastLatitude, lastLongitude, lastAccelerometerValues[0], lastAccelerometerValues[1], lastAccelerometerValues[2], lastGyroscopeValues[0], lastGyroscopeValues[1], lastGyroscopeValues[2], lastMagnetometerValues[0], lastMagnetometerValues[1], lastMagnetometerValues[2], label
88973741619550, 0.0, 0.0, -1.7794995, 7.1203933, -7.455696, 0.003632551, -0.3268267, -0.026031513, -5.217602, -28.968075, -40.563507, move
88973761793471, 0.0, 0.0, 0.045505375, 2.2465284, 11.967913, 0.003632551, -0.3268267, -0.026031513, -5.217602, -28.968075, -40.563507, move
88973781967408, 0.0, 0.0, -2.0932472, 9.381292, 12.149935, 0.003632551, -0.3268267, -0.026031513, -5.217602, -28.968075, -40.563507, move
88973802366535, 0.0, 0.0, -0.77359134, 5.7696023, 6.6844997, 0.003632551, -0.3268267, -0.026031513, -5.217602, -28.968075, -40.563507, move
88973802366535, 0.0, 0.0, -0.77359134, 5.7696023, 6.6844997, 0.24704549, -0.18834232, -0.38342774, -5.217602, -28.968075, -40.563507, move
88973822569959, 0.0, 0.0, 1.1304493, 4.7253737, 2.047742, 0.24704549, -0.18834232, -0.38342774, -5.217602, -28.968075, -40.563507, move
88973842773384, 0.0, 0.0, -1.331631, 7.549102, 10.399176, 0.24704549, -0.18834232, -0.38342774, -5.217602, -28.968075, -40.563507, move
88973822569959, 0.0, 0.0, -1.331631, 7.549102, 10.399176, 0.38766038, -0.051988456, -0.40526566, -5.217602, -28.968075, -40.563507, move
88973842773384, 0.0, 0.0, -1.331631, 7.549102, 10.399176, -0.15562448, 0.21006659, -0.18102749, -5.217602, -28.968075, -40.563507, move
88973842773383, 0.0, 0.0, -1.331631, 7.549102, 10.399176, -0.15562448, 0.21006659, -0.18102749, 2.1573982, -25.655575, -40.751007, move
88973862976791, 0.0, 0.0, -0.16765137, 6.253396, 13.574971, -0.15562448, 0.21006659, -0.18102749, 2.1573982, -25.655575, -40.751007, move
88973862976791, 0.0, 0.0, -0.16765137, 6.253396, 13.574971, -0.034184337, 0.16798864, -0.030825201, 2.1573982, -25.655575, -40.751007, move
88973862976791, 0.0, 0.0, -0.16765137, 6.253396, 13.574971, -0.034184337, 0.16798864, -0.030825201, 3.2198982, -23.468075, -40.813507, move
88973883180215, 0.0, 0.0, 0.2778223, 6.1216702, 4.392466, -0.034184337, 0.16798864, -0.030825201, 3.2198982, -23.468075, -40.813507, move
88973883180215, 0.0, 0.0, 0.2778223, 6.1216702, 4.392466, 0.16129169, -0.23947501, -0.48888892, 3.2198982, -23.468075, -40.813507, move
88973883180215, 0.0, 0.0, 0.2778223, 6.1216702, 4.392466, 0.16129169, -0.23947501, -0.48888892, 3.2198982, -24.155575, -44.438507, move
88973903480567, 0.0, 0.0, -1.6286134, 7.7550735, 5.877378, 0.16129169, -0.23947501, -0.48888892, 3.2198982, -24.155575, -44.438507, move
88973903480567, 0.0, 0.0, -1.6286134, 7.7550735, 5.877378, 0.070211574, -0.2144413, -0.57091427, 3.2198982, -24.155575, -44.438507, move
88973903480567, 0.0, 0.0, -1.6286134, 7.7550735, 5.877378, 0.070211574, -0.2144413, -0.57091427, 3.2198982, -25.280575, -44.063507, move
88973923701383, 0.0, 0.0, 1.0059083, 8.047266, 4.5768824, 0.070211574, -0.2144413, -0.57091427, 3.2198982, -25.280575, -44.063507, move
88973923701383, 0.0, 0.0, 1.0059083, 8.047266, 4.5768824, 0.0068283444, -0.18088546, -0.13149269, 3.2198982, -25.280575, -44.063507, move
88973923701383, 0.0, 0.0, 1.0059083, 8.047266, 4.5768824, 0.0068283444, -0.18088546, -0.13149269, 2.5323982, -27.093075, -41.251007, move
88973943922199, 0.0, 0.0, 1.6238233, 6.215076, 10.277029, 0.0068283444, -0.18088546, -0.13149269, 2.5323982, -27.093075, -41.251007, move
88973943922199, 0.0, 0.0, 1.6238233, 6.215076, 10.277029, -0.09863284, 0.117921226, -0.06278314, 2.5323982, -27.093075, -41.251007, move
88973943922199, 0.0, 0.0, 1.6238233, 6.215076, 10.277029, -0.09863284, 0.117921226, -0.06278314, 2.5323982, -27.093075, -41.688507, move
88973964143031, 0.0, 0.0, -2.0285816, 5.1157618, 8.344249, -0.09863284, 0.117921226, -0.06278314, 2.5323982, -27.093075, -41.688507, move
88973964143031, 0.0, 0.0, -2.0285816, 5.1157618, 8.344249, -0.02299906, 0.20633817, -0.3498719, 2.5323982, -27.093075, -41.688507, move
88973964143031, 0.0, 0.0, -2.0285816, 5.1157618, 8.344249, -0.02299906, 0.20633817, -0.3498719, 4.719898, -24.530575, -42.501007, move
88973984363847, 0.0, 0.0, -0.39757326, 5.6642213, 9.730965, -0.02299906, 0.20633817, -0.3498719, 4.719898, -24.530575, -42.501007, move
88973984363847, 0.0, 0.0, -0.39757326, 5.6642213, 9.730965, 0.040384177, -0.32735932, -0.4063309, 4.719898, -24.530575, -42.501007, move
88973984363847, 0.0, 0.0, -0.39757326, 5.6642213, 9.730965, 0.040384177, -0.32735932, -0.4063309, 3.5948982, -24.905575, -44.501007, move
88974004649239, 0.0, 0.0, 1.7842896, 9.69504, 5.012776, 0.040384177, -0.32735932, -0.4063309, 3.5948982, -24.905575, -44.501007, move
88974004649239, 0.0, 0.0, 1.7842896, 9.69504, 5.012776, 0.1250727, -0.2906077, -0.28968447, 3.5948982, -24.905575, -44.501007, move
