timestamp, lastLatitude, lastLongitude, lastAccelerometerValues[0], lastAccelerometerValues[1], lastAccelerometerValues[2], lastGyroscopeValues[0], lastGyroscopeValues[1], lastGyroscopeValues[2], lastMagnetometerValues[0], lastMagnetometerValues[1], lastMagnetometerValues[2], label
157758924509875, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -0.8909473, 6.734795, 7.074888, -39.55557, -63.535164, -14.783936, move
157758944627684, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -2.1435425, 6.6773148, 7.448511, -39.55557, -63.535164, -14.783936, move
157758965096968, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -1.4250367, 6.7635355, 7.101233, -39.55557, -63.535164, -14.783936, move
157758985273752, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -1.5735279, 6.8689165, 7.048543, -39.55557, -63.535164, -14.783936, move
157759005450521, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -1.5112574, 6.940767, 7.1323686, -39.55557, -63.535164, -14.783936, move
157758985273752, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -1.5112574, 6.940767, 7.1323686, -39.55557, -63.535164, -14.783936, move
157759005450521, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -1.5112574, 6.940767, 7.1323686, -39.55557, -63.535164, -14.783936, move
157759005450520, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -1.5112574, 6.940767, 7.1323686, -32.86807, -69.847664, -17.846436, move
157759025627288, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -1.1735597, 6.8761015, 6.9000516, -32.86807, -69.847664, -17.846436, move
157759025627288, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -1.1735597, 6.8761015, 6.9000516, -32.86807, -69.847664, -17.846436, move
157759025627288, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -1.1735597, 6.8761015, 6.9000516, -32.86807, -68.722664, -18.283936, move
157759045804072, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -1.0178833, 6.7779055, 7.2832546, -32.86807, -68.722664, -18.283936, move
157759045804072, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -1.0178833, 6.7779055, 7.2832546, -32.86807, -68.722664, -18.283936, move
157759045804072, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -1.0178833, 6.7779055, 7.2832546, -30.993069, -69.472664, -17.408936, move
157759065980840, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -0.8765772, 6.5455885, 7.434141, -30.993069, -69.472664, -17.408936, move
157759065980840, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -0.8765772, 6.5455885, 7.434141, -30.993069, -69.472664, -17.408936, move
157759065980840, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -0.8765772, 6.5455885, 7.434141, -32.49307, -70.222664, -17.033936, move
157759086466936, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -1.2358302, 6.430628, 7.5946074, -32.49307, -70.222664, -17.033936, move
157759086466936, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -1.2358302, 6.430628, 7.5946074, -32.49307, -70.222664, -17.033936, move
157759086466936, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -1.2358302, 6.430628, 7.5946074, -28.743069, -69.472664, -17.033936, move
157759106695320, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -1.3483961, 5.142107, 8.533455, -28.743069, -69.472664, -17.033936, move
157759106695320, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -1.3483961, 5.142107, 8.533455, -28.743069, -69.472664, -17.033936, move
157759106695320, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -1.3483961, 5.142107, 8.533455, -34.68057, -70.222664, -17.096436, move
157759126923688, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -1.7866846, 6.5479836, 8.372989, -34.68057, -70.222664, -17.096436, move
157759126923688, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -1.7866846, 6.5479836, 8.372989, -34.68057, -70.222664, -17.096436, move
157759126923688, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -1.7866846, 6.5479836, 8.372989, -32.86807, -70.972664, -18.783936, move
157759147152072, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -0.1580713, 5.807923, 6.823411, -32.86807, -70.972664, -18.783936, move
157759147152072, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -0.1580713, 5.807923, 6.823411, -32.86807, -70.972664, -18.783936, move
157759147152072, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -0.1580713, 5.807923, 6.823411, -32.11807, -70.972664, -20.096436, move
157759167380456, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -2.7135572, 6.4042826, 6.823411, -32.11807, -70.972664, -20.096436, move
157759167380456, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -2.7135572, 6.4042826, 6.823411, -32.11807, -70.972664, -20.096436, move
157759167380456, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -2.7135572, 6.4042826, 6.823411, -32.86807, -70.972664, -20.096436, move
157759187673864, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -1.4944923, 7.151529, 6.7635355, -32.86807, -70.972664, -20.096436, move
157759187673864, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -1.4944923, 7.151529, 6.7635355, -32.86807, -70.972664, -20.096436, move
157759187673864, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -1.4944923, 7.151529, 6.7635355, -32.11807, -71.722664, -19.283936, move
157759207909224, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -0.15328126, 7.589817, 6.2797413, -32.11807, -71.722664, -19.283936, move
157759207909224, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -0.15328126, 7.589817, 6.2797413, -32.11807, -71.722664, -19.283936, move
157759207909224, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -0.15328126, 7.589817, 6.2797413, -31.743069, -71.347664, -19.283936, move
157759228144568, 33.8221658, -84.3712805, 0.0, 0.0, 0.0, -4.311035, 7.999366, 6.7874856, -31.743069, -71.347664, -19.283936, move
