timestamp, lastLatitude, lastLongitude, lastAccelerometerValues[0], lastAccelerometerValues[1], lastAccelerometerValues[2], lastGyroscopeValues[0], lastGyroscopeValues[1], lastGyroscopeValues[2], lastMagnetometerValues[0], lastMagnetometerValues[1], lastMagnetometerValues[2], label
157660329929300, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.06227051, 6.4928985, 7.0102224, -39.55557, -66.535164, -15.283936, stop
157660350043605, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.28261232, 6.3994923, 7.5035963, -39.55557, -66.535164, -15.283936, stop
157660370157894, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, -0.10538086, 6.5288234, 7.486831, -39.55557, -66.535164, -15.283936, stop
157660390704732, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.80233157, 6.830596, 7.077283, -39.55557, -66.535164, -15.283936, stop
157660410909941, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 1.6405884, 7.2497244, 6.6821046, -39.55557, -66.535164, -15.283936, stop
157660390704732, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 1.6405884, 7.2497244, 6.6821046, -39.55557, -66.535164, -15.283936, stop
157660410909941, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 1.6405884, 7.2497244, 6.6821046, -39.55557, -66.535164, -15.283936, stop
157660410909940, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 1.6405884, 7.2497244, 6.6821046, -39.55557, -66.535164, -11.533936, stop
157660431115156, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 2.076482, 7.6137676, 6.70366, -39.55557, -66.535164, -11.533936, stop
157660431115156, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 2.076482, 7.6137676, 6.70366, -39.55557, -66.535164, -11.533936, stop
157660431115156, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 2.076482, 7.6137676, 6.70366, -39.93057, -66.535164, -11.971436, stop
157660451320356, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 2.9674294, 7.8412943, 6.325247, -39.93057, -66.535164, -11.971436, stop
157660451320356, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 2.9674294, 7.8412943, 6.325247, -39.93057, -66.535164, -11.971436, stop
157660451320356, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 2.9674294, 7.8412943, 6.325247, -40.30557, -66.847664, -11.596436, stop
157660471525572, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 2.9770093, 7.654483, 6.662945, -40.30557, -66.847664, -11.596436, stop
157660471525572, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 2.9770093, 7.654483, 6.662945, -40.30557, -66.847664, -11.596436, stop
157660471525572, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 2.9770093, 7.654483, 6.662945, -40.99307, -66.160164, -12.033936, stop
157660491730788, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 3.3554225, 7.1611085, 6.9886675, -40.99307, -66.160164, -12.033936, stop
157660491730788, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 3.3554225, 7.1611085, 6.9886675, -40.99307, -66.160164, -12.033936, stop
157660491730788, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 3.3554225, 7.1611085, 6.9886675, -38.05557, -66.847664, -11.221436, stop
157660512045532, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 3.3626075, 6.3132715, 7.0245924, -38.05557, -66.847664, -11.221436, stop
157660512045532, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 3.3626075, 6.3132715, 7.0245924, -38.05557, -66.847664, -11.221436, stop
157660512045532, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 3.3626075, 6.3132715, 7.0245924, -39.93057, -67.222664, -11.221436, stop
157660532269604, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 3.178191, 6.224656, 7.7622585, -39.93057, -67.222664, -11.221436, stop
157660532269604, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 3.178191, 6.224656, 7.7622585, -39.93057, -67.222664, -11.221436, stop
157660532269604, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 3.178191, 6.224656, 7.7622585, -41.74307, -66.847664, -12.533936, stop
157660552493668, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.33290774, 6.456973, 7.3814507, -41.74307, -66.847664, -12.533936, stop
157660552493668, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.33290774, 6.456973, 7.3814507, -41.74307, -66.847664, -12.533936, stop
157660552493668, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.33290774, 6.456973, 7.3814507, -40.68057, -66.847664, -12.096436, stop
157660572717732, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 2.1435425, 6.6294146, 5.977969, -40.68057, -66.847664, -12.096436, stop
157660572717732, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 2.1435425, 6.6294146, 5.977969, -40.68057, -66.847664, -12.096436, stop
157660572717732, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 2.1435425, 6.6294146, 5.977969, -39.93057, -66.847664, -11.658936, stop
157660592941812, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, -2.2129982, 7.781419, 7.429351, -39.93057, -66.847664, -11.658936, stop
157660592941812, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, -2.2129982, 7.781419, 7.429351, -39.93057, -66.847664, -11.658936, stop
157660592941812, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, -2.2129982, 7.781419, 7.429351, -39.93057, -68.347664, -12.158936, stop
157660613217460, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, -2.7638526, 8.468789, 6.4018874, -39.93057, -68.347664, -12.158936, stop
157660613217460, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, -2.7638526, 8.468789, 6.4018874, -39.93057, -68.347664, -12.158936, stop
157660613217460, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, -2.7638526, 8.468789, 6.4018874, -40.30557, -68.347664, -14.283936, stop
157660633447172, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 2.1603076, 8.344249, 6.071375, -40.30557, -68.347664, -14.283936, stop
157660633447172, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 2.1603076, 8.344249, 6.071375, -40.30557, -68.347664, -14.283936, stop
157660633447172, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 2.1603076, 8.344249, 6.071375, -39.93057, -68.722664, -15.158936, stop
157660653676868, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, -2.1698878, 7.726333, 7.431746, -39.93057, -68.722664, -15.158936, stop
157660653676868, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, -2.1698878, 7.726333, 7.431746, -39.93057, -68.722664, -15.158936, stop
157660653676868, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, -2.1698878, 7.726333, 7.431746, -39.93057, -69.847664, -15.158936, stop
157660673906564, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 1.5256275, 7.0365677, 5.5540504, -39.93057, -69.847664, -15.158936, stop
157660673906564, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 1.5256275, 7.0365677, 5.5540504, -39.93057, -69.847664, -15.158936, stop
157660673906564, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 1.5256275, 7.0365677, 5.5540504, -39.55557, -68.347664, -13.846436, stop
157660694136260, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 1.2837305, 7.086863, 6.720425, -39.55557, -68.347664, -13.846436, stop
157660694136260, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 1.2837305, 7.086863, 6.720425, -39.55557, -68.347664, -13.846436, stop
157660694136260, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 1.2837305, 7.086863, 6.720425, -39.93057, -69.097664, -14.283936, stop
157660714449764, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, -0.88376224, 7.072493, 7.862849, -39.93057, -69.097664, -14.283936, stop
157660714449764, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, -0.88376224, 7.072493, 7.862849, -39.93057, -69.097664, -14.283936, stop
157660714449764, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, -0.88376224, 7.072493, 7.862849, -39.93057, -69.472664, -15.158936, stop
157660734686180, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 1.331631, 7.0198026, 6.5048733, -39.93057, -69.472664, -15.158936, stop
157660734686180, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 1.331631, 7.0198026, 6.5048733, -39.93057, -69.472664, -15.158936, stop
157660734686180, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 1.331631, 7.0198026, 6.5048733, -39.18057, -68.722664, -13.908936, stop
157660754922564, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.10777588, 6.8976564, 7.180269, -39.18057, -68.722664, -13.908936, stop
157660754922564, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.10777588, 6.8976564, 7.180269, -39.18057, -68.722664, -13.908936, stop
157660754922564, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.10777588, 6.8976564, 7.180269, -39.93057, -68.722664, -13.908936, stop
157660775158980, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.44307864, 6.6174393, 7.213799, -39.93057, -68.722664, -13.908936, stop
157660775158980, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.44307864, 6.6174393, 7.213799, -39.93057, -68.722664, -13.908936, stop
157660775158980, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.44307864, 6.6174393, 7.213799, -39.18057, -68.347664, -14.721436, stop
157660795395364, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.4382886, 5.245093, 6.799461, -39.18057, -68.347664, -14.721436, stop
157660795395364, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.4382886, 5.245093, 6.799461, -39.18057, -68.347664, -14.721436, stop
157660795395364, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.4382886, 5.245093, 6.799461, -39.55557, -68.347664, -13.471436, stop
157660815656196, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 1.7459693, 4.84752, 10.657837, -39.55557, -68.347664, -13.471436, stop
157660815656196, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 1.7459693, 4.84752, 10.657837, -39.55557, -68.347664, -13.471436, stop
157660815656196, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 1.7459693, 4.84752, 10.657837, -41.05557, -67.597664, -13.033936, stop
157660835894148, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, -0.4263135, 7.182664, 8.241262, -41.05557, -67.597664, -13.033936, stop
157660835894148, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, -0.4263135, 7.182664, 8.241262, -41.05557, -67.597664, -13.033936, stop
157660835894148, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, -0.4263135, 7.182664, 8.241262, -38.43057, -66.847664, -14.783936, stop
157660856132100, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, -2.3638844, 8.844808, 4.9337406, -38.43057, -66.847664, -14.783936, stop
157660856132100, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, -2.3638844, 8.844808, 4.9337406, -38.43057, -66.847664, -14.783936, stop
157660856132100, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, -2.3638844, 8.844808, 4.9337406, -39.18057, -68.347664, -14.783936, stop
157660876370020, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 3.1494508, 7.0365677, 5.4127445, -39.18057, -68.347664, -14.783936, stop
157660876370020, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 3.1494508, 7.0365677, 5.4127445, -39.18057, -68.347664, -14.783936, stop
157660876370020, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 3.1494508, 7.0365677, 5.4127445, -40.30557, -69.097664, -13.908936, stop
157660896607972, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 2.047742, 6.6126494, 7.556287, -40.30557, -69.097664, -13.908936, stop
157660896607972, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 2.047742, 6.6126494, 7.556287, -40.30557, -69.097664, -13.908936, stop
157660896607972, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 2.047742, 6.6126494, 7.556287, -39.18057, -67.222664, -14.346436, stop
157660916839812, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, -0.5125342, 7.086863, 7.9826, -39.18057, -67.222664, -14.346436, stop
157660916839812, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, -0.5125342, 7.086863, 7.9826, -39.18057, -67.222664, -14.346436, stop
157660916839812, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, -0.5125342, 7.086863, 7.9826, -39.93057, -68.722664, -13.033936, stop
157660937077412, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 1.0154883, 5.9156985, 7.316785, -39.93057, -68.722664, -13.033936, stop
157660937077412, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 1.0154883, 5.9156985, 7.316785, -39.93057, -68.722664, -13.033936, stop
157660937077412, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 1.0154883, 5.9156985, 7.316785, -39.93057, -67.972664, -13.471436, stop
157660957315044, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.4382886, 5.704937, 7.6113725, -39.93057, -67.972664, -13.471436, stop
157660957315044, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.4382886, 5.704937, 7.6113725, -39.93057, -67.972664, -13.471436, stop
157660957315044, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.4382886, 5.704937, 7.6113725, -39.55557, -67.222664, -13.908936, stop
157660977552676, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.613125, 5.7935524, 8.54543, -39.55557, -67.222664, -13.908936, stop
157660977552676, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.613125, 5.7935524, 8.54543, -39.55557, -67.222664, -13.908936, stop
157660977552676, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.613125, 5.7935524, 8.54543, -39.18057, -67.597664, -14.783936, stop
157660997790308, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.6945557, 6.0378447, 8.926238, -39.18057, -67.597664, -14.783936, stop
157660997790308, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.6945557, 6.0378447, 8.926238, -39.18057, -67.597664, -14.783936, stop
157660997790308, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.6945557, 6.0378447, 8.926238, -39.55557, -67.597664, -13.908936, stop
157661018027606, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.61073, 6.7300053, 7.575447, -39.55557, -67.597664, -13.908936, stop
157661018027606, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.61073, 6.7300053, 7.575447, -39.55557, -67.597664, -13.908936, stop
157661018027606, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.61073, 6.7300053, 7.575447, -39.93057, -68.347664, -14.346436, stop
157661038265110, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.9029224, 7.3622904, 7.32876, -39.93057, -68.347664, -14.346436, stop
157661038265110, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.9029224, 7.3622904, 7.32876, -39.93057, -68.347664, -14.346436, stop
157661038265110, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.9029224, 7.3622904, 7.32876, -40.30557, -67.597664, -13.908936, stop
157661058502550, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.8909473, 7.077283, 7.549102, -40.30557, -67.597664, -13.908936, stop
157661058502550, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.8909473, 7.077283, 7.549102, -40.30557, -67.597664, -13.908936, stop
157661058502550, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 0.8909473, 7.077283, 7.549102, -39.93057, -67.597664, -13.908936, stop
157661078740054, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 2.1148024, 6.5144534, 6.5360084, -39.93057, -67.597664, -13.908936, stop
157661078740054, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 2.1148024, 6.5144534, 6.5360084, -39.93057, -67.597664, -13.908936, stop
157661078740054, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 2.1148024, 6.5144534, 6.5360084, -39.55557, -67.972664, -13.908936, stop
157661098977558, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 1.3843213, 6.672525, 6.7635355, -39.55557, -67.972664, -13.908936, stop
157661098977558, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 1.3843213, 6.672525, 6.7635355, -39.55557, -67.972664, -13.908936, stop
157661098977558, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, 1.3843213, 6.672525, 6.7635355, -39.55557, -68.722664, -13.971436, stop
157661119207062, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, -0.33769777, 7.1563187, 7.1251836, -39.55557, -68.722664, -13.971436, stop
157661119207062, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, -0.33769777, 7.1563187, 7.1251836, -39.55557, -68.722664, -13.971436, stop
157661119207062, 33.8154528, -84.3668555, 0.0, 0.0, 0.0, -0.33769777, 7.1563187, 7.1251836, -39.55557, -68.347664, -13.471436, stop
