timestamp, lastLatitude, lastLongitude, lastAccelerometerValues[0], lastAccelerometerValues[1], lastAccelerometerValues[2], lastGyroscopeValues[0], lastGyroscopeValues[1], lastGyroscopeValues[2], lastMagnetometerValues[0], lastMagnetometerValues[1], lastMagnetometerValues[2], label
22011708325095, 0.0, 0.0, 0.244292, 6.809041, 7.067703, 0.011989222, -0.35227963, -0.0408479, -24.454123, -38.481064, -30.181278, stop
22011708325095, 0.0, 0.0, 0.244292, 6.809041, 7.067703, 0.018913439, -0.04068977, 0.026796395, -24.454123, -38.481064, -30.181278, stop
22011718440167, 0.0, 0.0, 0.19878663, 6.7850904, 6.7539554, 0.018913439, -0.04068977, 0.026796395, -24.454123, -38.481064, -30.181278, stop
22011718440167, 0.0, 0.0, 0.19878663, 6.7850904, 6.7539554, 0.016782911, -0.010862365, 0.026796395, -24.454123, -38.481064, -30.181278, stop
22011728559914, 0.0, 0.0, 0.18681154, 6.7946706, 7.065308, 0.016782911, -0.010862365, 0.026796395, -24.454123, -38.481064, -30.181278, stop
22011728559914, 0.0, 0.0, 0.18681154, 6.7946706, 7.065308, -0.005587642, -0.003938147, 0.023600603, -24.454123, -38.481064, -30.181278, stop
22011738675114, 0.0, 0.0, 0.098195806, 6.7946706, 7.28565, -0.005587642, -0.003938147, 0.023600603, -24.454123, -38.481064, -30.181278, stop
22011738675114, 0.0, 0.0, 0.098195806, 6.7946706, 7.28565, -0.0018592167, -0.0103297345, 0.022535337, -24.454123, -38.481064, -30.181278, stop
22011748790186, 0.0, 0.0, 0.06945557, 6.816226, 7.067703, -0.0018592167, -0.0103297345, 0.022535337, -24.454123, -38.481064, -30.181278, stop
22011748790186, 0.0, 0.0, 0.06945557, 6.816226, 7.067703, 0.011989222, -0.017786585, 0.024665866, -24.454123, -38.481064, -30.181278, stop
22011748790186, 0.0, 0.0, 0.06945557, 6.816226, 7.067703, 0.011989222, -0.017786585, 0.024665866, -24.079123, -40.731064, -27.993778, stop
22011758905386, 0.0, 0.0, 0.2203418, 6.8186207, 6.9216065, 0.011989222, -0.017786585, 0.024665866, -24.079123, -40.731064, -27.993778, stop
22011758905386, 0.0, 0.0, 0.2203418, 6.8186207, 6.9216065, 0.009858692, -0.019384483, 0.029459557, -24.079123, -40.731064, -27.993778, stop
22011769020458, 0.0, 0.0, 0.3281177, 6.8521514, 6.969507, 0.009858692, -0.019384483, 0.029459557, -24.079123, -40.731064, -27.993778, stop
22011769020458, 0.0, 0.0, 0.3281177, 6.8521514, 6.969507, 0.003999738, -0.015123425, 0.029459557, -24.079123, -40.731064, -27.993778, stop
