timestamp, lastLatitude, lastLongitude, lastAccelerometerValues[0], lastAccelerometerValues[1], lastAccelerometerValues[2], lastGyroscopeValues[0], lastGyroscopeValues[1], lastGyroscopeValues[2], lastMagnetometerValues[0], lastMagnetometerValues[1], lastMagnetometerValues[2], label
21714361597601, 0.0, 0.0, 0.62510014, 6.8497562, 6.1216702, 0.0396861, -0.035363447, -9.004815E-4, -17.454123, -35.543564, -28.868778, stop
21714361597601, 0.0, 0.0, 0.62510014, 6.8497562, 6.1216702, 0.03595767, -0.1749131, 1.6478298E-4, -17.454123, -35.543564, -28.868778, stop
21714371712929, 0.0, 0.0, 1.3220508, 6.74198, 6.981482, 0.03595767, -0.1749131, 1.6478298E-4, -17.454123, -35.543564, -28.868778, stop
21714371712929, 0.0, 0.0, 1.3220508, 6.74198, 6.981482, -0.04606769, -0.10087721, 0.0054911054, -17.454123, -35.543564, -28.868778, stop
21714381828129, 0.0, 0.0, 0.83586186, 6.6437845, 7.903565, -0.04606769, -0.10087721, 0.0054911054, -17.454123, -35.543564, -28.868778, stop
21714381828129, 0.0, 0.0, 0.83586186, 6.6437845, 7.903565, -0.03381715, 0.064771414, -0.012085759, -17.454123, -35.543564, -28.868778, stop
21714391943457, 0.0, 0.0, -0.13651612, 6.6365995, 7.6257424, -0.03381715, 0.064771414, -0.012085759, -17.454123, -35.543564, -28.868778, stop
21714391943457, 0.0, 0.0, -0.13651612, 6.6365995, 7.6257424, 0.020511337, 0.05678193, -0.019009976, -17.454123, -35.543564, -28.868778, stop
21714402058785, 0.0, 0.0, 0.23471193, 6.6270194, 6.7731156, 0.020511337, 0.05678193, -0.019009976, -17.454123, -35.543564, -28.868778, stop
21714402058785, 0.0, 0.0, 0.23471193, 6.6270194, 6.7731156, 0.037022937, -0.04867925, -0.004628907, -17.454123, -35.543564, -28.868778, stop
21714412168353, 0.0, 0.0, 0.48379397, 6.6294146, 6.3779373, 0.037022937, -0.04867925, -0.004628907, -17.454123, -35.543564, -28.868778, stop
